State,Country,Lat,Long,Date,Confirmed,Deaths,Recovered,Active
Shanghai,China,31.201999999999998,121.4491,6/16/20,695,7,667,21
Shanxi,China,37.5777,112.2922,6/16/20,198,0,198,0
Sichuan,China,30.6171,102.7103,6/16/20,589,3,565,21
Tianjin,China,39.3054,117.323,6/16/20,196,3,189,4
Tibet,China,31.6927,88.0924,6/16/20,1,0,1,0
Xinjiang,China,41.1129,85.2401,6/16/20,76,3,73,0
Yunnan,China,24.974,101.48700000000001,6/16/20,185,2,183,0
Zhejiang,China,29.1832,120.0934,6/16/20,1269,1,1267,1
,Colombia,4.5709,-74.2973,6/16/20,54931,1801,19986,33144
,Comoros,-11.6455,43.3333,6/16/20,197,3,127,67
,Congo (Brazzaville),-0.228,15.8277,6/16/20,883,27,391,465
,Congo (Kinshasa),-4.0383,21.7587,6/16/20,4974,112,628,4234
,Costa Rica,9.7489,-83.7534,6/16/20,1796,12,794,990
,Cote d'Ivoire,7.54,-5.5471,6/16/20,5679,46,2637,2996
,Croatia,45.1,15.2,6/16/20,2255,107,2140,8
,Cuba,21.521757,-77.78116700000002,6/16/20,2273,84,1994,195
,Cyprus,35.1264,33.4299,6/16/20,985,18,816,151
,Czechia,49.8175,15.472999999999999,6/16/20,10111,331,7358,2422
Faroe Islands,Denmark,61.8926,-6.9118,6/16/20,187,0,187,0
Greenland,Denmark,71.7069,-42.6043,6/16/20,13,0,13,0
,Denmark,56.2639,9.5018,6/16/20,12250,598,11125,527
,Diamond Princess,0.0,0.0,6/16/20,712,13,651,48
,Djibouti,11.8251,42.5903,6/16/20,4539,43,3324,1172
,Dominica,15.415,-61.371,6/16/20,18,0,16,2
,Dominican Republic,18.7357,-70.1627,6/16/20,23686,615,14133,8938
,Ecuador,-1.8312,-78.1834,6/16/20,47943,3970,23684,20289
,Egypt,26.820553000000004,30.802497999999996,6/16/20,47856,1766,12730,33360
,El Salvador,13.7942,-88.8965,6/16/20,3941,76,2041,1824
,Equatorial Guinea,1.6508,10.2679,6/16/20,1664,32,515,1117
,Eritrea,15.1794,39.7823,6/16/20,121,0,39,82
,Estonia,58.5953,25.0136,6/16/20,1975,69,1728,178
,Eswatini,-26.5225,31.4659,6/16/20,520,4,259,257
,Ethiopia,9.145,40.4897,6/16/20,3630,61,738,2831
,Fiji,-17.7134,178.065,6/16/20,18,0,18,0
,Finland,61.92411,25.748151,6/16/20,7112,326,6200,586
French Guiana,France,3.9339,-53.1258,6/16/20,1421,5,619,797
French Polynesia,France,-17.6797,149.4068,6/16/20,60,0,60,0
Guadeloupe,France,16.265,-61.551,6/16/20,171,14,157,0
Martinique,France,14.6415,-61.0242,6/16/20,202,14,98,90
Mayotte,France,-12.8275,45.166244,6/16/20,2333,29,2058,246
New Caledonia,France,-20.904304999999997,165.618042,6/16/20,21,0,21,0
Reunion,France,-21.1151,55.5364,6/16/20,495,1,460,34
Saint Barthelemy,France,17.9,-62.8333,6/16/20,6,0,6,0
Saint Pierre and Miquelon,France,46.8852,-56.3159,6/16/20,1,0,1,0
St Martin,France,18.0708,-63.0501,6/16/20,42,3,36,3
,France,46.2276,2.2137,6/16/20,190223,29484,69943,90796
,Gabon,-0.8037,11.6094,6/16/20,4114,29,1432,2653
,Gambia,13.4432,-15.3101,6/16/20,34,1,24,9
,Georgia,42.3154,43.3569,6/16/20,879,14,724,141
,Germany,51.165690999999995,10.451526,6/16/20,188252,8820,172842,6590
,Ghana,7.9465,-1.0232,6/16/20,12193,58,4326,7809
,Greece,39.0742,21.8243,6/16/20,3148,185,1374,1589
,Grenada,12.1165,-61.678999999999995,6/16/20,23,0,22,1
,Guatemala,15.7835,-90.2308,6/16/20,10706,418,2096,8192
,Guinea,9.9456,-9.6966,6/16/20,4639,26,3327,1286
,Guinea-Bissau,11.8037,-15.1804,6/16/20,1492,15,153,1324
,Guyana,4.860416000000002,-58.93018000000001,6/16/20,171,12,99,60
,Haiti,18.9712,-72.2852,6/16/20,4547,80,24,4443
,Holy See,41.9029,12.4534,6/16/20,12,0,12,0
,Honduras,15.2,-86.2419,6/16/20,9656,330,1075,8251
,Hungary,47.1625,19.5033,6/16/20,4077,565,2516,996
,Iceland,64.9631,-19.0208,6/16/20,1812,10,1796,6
,India,20.593684,78.96288,6/16/20,354065,11903,186935,155227
,Indonesia,-0.7893,113.9213,6/16/20,40400,2231,15703,22466
,Iran,32.427908,53.68804599999999,6/16/20,192439,9065,152675,30699
,Iraq,33.223191,43.679291,6/16/20,22700,712,9862,12126
,Ireland,53.1424,-7.6921,6/16/20,25334,1709,22698,927
,Israel,31.046051000000002,34.851612,6/16/20,19495,302,15449,3744
,Italy,41.87194,12.56738,6/16/20,237500,34405,178526,24569
,Jamaica,18.1096,-77.2975,6/16/20,621,10,449,162
,Japan,36.204824,138.252924,6/16/20,17484,934,15652,898
,Jordan,31.24,36.51,6/16/20,981,9,693,279
,Kazakhstan,48.0196,66.9237,6/16/20,15542,88,9647,5807
,Kenya,-0.0236,37.9062,6/16/20,3860,105,1328,2427
,South Korea,35.90775700000001,127.766922,6/16/20,12198,279,10774,1145
,Kosovo,42.602636,20.902977,6/16/20,1615,33,963,619
,Kuwait,29.311659999999996,47.481766,6/16/20,36958,303,28206,8449
,Kyrgyzstan,41.20438,74.766098,6/16/20,2562,30,1902,630
,Laos,19.856270000000002,102.495496,6/16/20,19,0,19,0
,Latvia,56.8796,24.6032,6/16/20,1098,28,875,195
,Lebanon,33.8547,35.8623,6/16/20,1473,32,889,552
,Lesotho,-29.61,28.2336,6/16/20,4,0,2,2
,Liberia,6.4280550000000005,-9.429499,6/16/20,509,33,222,254
,Libya,26.3351,17.228331,6/16/20,484,10,76,398
,Liechtenstein,47.14,9.55,6/16/20,82,1,81,0
,Lithuania,55.1694,23.8813,6/16/20,1776,76,1441,259
,Luxembourg,49.8153,6.1296,6/16/20,4075,110,3933,32
,MS Zaandam,0.0,0.0,6/16/20,9,2,0,7
,Madagascar,-18.766947000000002,46.869107,6/16/20,1317,12,417,888
,Malawi,-13.2543,34.3015,6/16/20,564,6,73,485
,Malaysia,4.210483999999999,101.97576600000001,6/16/20,8505,121,7733,651
,Maldives,3.2028,73.2207,6/16/20,2094,8,1670,416
,Mali,17.570692,-3.996166000000001,6/16/20,1885,104,1145,636
,Malta,35.9375,14.3754,6/16/20,656,9,608,39
,Mauritania,21.0079,-10.9408,6/16/20,2057,93,373,1591
,Mauritius,-20.348404000000002,57.552152,6/16/20,337,10,325,2
,Mexico,23.6345,-102.5528,6/16/20,154863,18310,115394,21159
,Moldova,47.4116,28.3699,6/16/20,12254,423,6901,4930
,Monaco,43.7333,7.4167,6/16/20,99,4,94,1
,Mongolia,46.8625,103.8467,6/16/20,197,0,111,86
,Montenegro,42.708678000000006,19.37439,6/16/20,326,9,315,2
,Morocco,31.7917,-7.0926,6/16/20,8931,212,7937,782
,Mozambique,-18.665695,35.529562,6/16/20,638,4,0,634
,Namibia,-22.9576,18.4904,6/16/20,34,0,18,16
,Nepal,28.1667,84.25,6/16/20,6591,19,1158,5414
Aruba,Netherlands,12.5211,-69.9683,6/16/20,101,3,98,0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,6/16/20,7,0,7,0
Curacao,Netherlands,12.1696,-68.99,6/16/20,23,1,19,3
Sint Maarten,Netherlands,18.0425,-63.0548,6/16/20,77,15,62,0
,Netherlands,52.1326,5.2913,6/16/20,49087,6070,0,43017
,New Zealand,-40.9006,174.886,6/16/20,1506,22,1482,2
,Nicaragua,12.865416,-85.207229,6/16/20,1823,64,1238,521
,Niger,17.607789,8.081666,6/16/20,1016,66,885,65
,Nigeria,9.082,8.6753,6/16/20,17148,455,5623,11070
,North Macedonia,41.6086,21.7453,6/16/20,4299,201,1757,2341
,Norway,60.472,8.4689,6/16/20,8660,242,8138,280
,Oman,21.512583,55.92325500000001,6/16/20,25269,114,11089,14066
,Pakistan,30.3753,69.3451,6/16/20,154760,2975,58437,93348
,Panama,8.538,-80.7821,6/16/20,21962,457,13774,7731
,Papua New Guinea,-6.314993,143.95555,6/16/20,8,0,8,0
,Paraguay,-23.4425,-58.4438,6/16/20,1303,13,699,591
,Peru,-9.19,-75.0152,6/16/20,237156,7056,125205,104895
,Philippines,12.879721,121.77401699999999,6/16/20,26781,1103,6552,19126
,Poland,51.9194,19.1451,6/16/20,30195,1272,14654,14269
,Portugal,39.3999,-8.2245,6/16/20,37336,1522,23212,12602
,Qatar,25.3548,51.1839,6/16/20,82077,80,60461,21536
,Romania,45.9432,24.9668,6/16/20,22415,1437,16071,4907
,Russia,61.52401,105.31875600000001,6/16/20,544725,7274,293780,243671
,Rwanda,-1.9403,29.8739,6/16/20,636,2,338,296
,Saint Kitts and Nevis,17.357822,-62.782998,6/16/20,15,0,15,0
,Saint Lucia,13.9094,-60.9789,6/16/20,19,0,18,1
,Saint Vincent and the Grenadines,12.9843,-61.2872,6/16/20,29,0,25,4
,San Marino,43.9424,12.4578,6/16/20,694,42,590,62
,Sao Tome and Principe,0.1864,6.6131,6/16/20,671,12,182,477
,Saudi Arabia,23.885942,45.079162,6/16/20,136315,1052,89540,45723
,Senegal,14.4974,-14.4524,6/16/20,5247,70,3525,1652
,Serbia,44.0165,21.0059,6/16/20,12426,256,11624,546
,Seychelles,-4.6796,55.492,6/16/20,11,0,11,0
,Sierra Leone,8.460555000000001,-11.779889,6/16/20,1225,51,686,488
,Singapore,1.2833,103.8333,6/16/20,40969,26,31163,9780
,Slovakia,48.669,19.699,6/16/20,1552,28,1426,98
,Slovenia,46.1512,14.9955,6/16/20,1499,109,1359,31
,Somalia,5.152149,46.199616,6/16/20,2658,88,649,1921
,South Africa,-30.5595,22.9375,6/16/20,76334,1625,42063,32646
,South Sudan,6.8770000000000024,31.307,6/16/20,1776,30,58,1688
,Spain,40.463667,-3.7492199999999998,6/16/20,244328,27136,150376,66816
,Sri Lanka,7.873054,80.77179699999998,6/16/20,1915,11,1371,533
,Sudan,12.8628,30.2176,6/16/20,7740,477,2820,4443
,Suriname,3.9193,-56.0278,6/16/20,236,6,48,182
,Sweden,60.128161,18.643501,6/16/20,53323,4939,0,48384
,Switzerland,46.8182,8.2275,6/16/20,31154,1954,28900,300
,Syria,34.802075,38.99681500000001,6/16/20,177,6,0,171
,Taiwan,23.7,121.0,6/16/20,445,7,433,5
,Tajikistan,38.861,71.2761,6/16/20,5160,50,3624,1486
,Tanzania,-6.369028,34.888822,6/16/20,509,21,183,305
,Thailand,15.870032,100.992541,6/16/20,3135,58,2993,84
,Timor-Leste,-8.874217,125.727539,6/16/20,24,0,0,24
,Togo,8.6195,0.8248,6/16/20,537,13,344,180
,Trinidad and Tobago,10.6918,-61.2225,6/16/20,123,8,109,6
,Tunisia,33.886917,9.537499,6/16/20,1125,49,1002,74
,Turkey,38.9637,35.2433,6/16/20,181298,4842,153379,23077
,US,40.0,-100.0,6/16/20,2137731,119635,583503,1434593
,Uganda,1.373333,32.290275,6/16/20,724,0,351,373
,Ukraine,48.3794,31.1656,6/16/20,33209,922,15054,17233
,United Arab Emirates,23.424076,53.847818000000004,6/16/20,42982,293,28861,13828
Anguilla,United Kingdom,18.2206,-63.0686,6/16/20,3,0,3,0
Bermuda,United Kingdom,32.3078,-64.7505,6/16/20,144,9,128,7
British Virgin Islands,United Kingdom,18.4207,-64.64,6/16/20,8,1,7,0
Cayman Islands,United Kingdom,19.3133,-81.2546,6/16/20,193,1,123,69
Channel Islands,United Kingdom,49.3723,-2.3644,6/16/20,568,48,512,8
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,6/16/20,13,0,13,0
Gibraltar,United Kingdom,36.1408,-5.3536,6/16/20,176,0,174,2
Isle of Man,United Kingdom,54.2361,-4.5481,6/16/20,336,24,312,0
Montserrat,United Kingdom,16.742498,-62.187366000000004,6/16/20,11,1,10,0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,6/16/20,12,1,11,0
,United Kingdom,55.3781,-3.4360000000000004,6/16/20,273507,39515,0,233992
,Uruguay,-32.5228,-55.7658,6/16/20,849,24,801,24
,Uzbekistan,41.377491,64.585262,6/16/20,5493,19,4096,1378
,Venezuela,6.4238,-66.5897,6/16/20,3150,27,835,2288
,Vietnam,14.058323999999999,108.277199,6/16/20,334,0,325,9
,West Bank and Gaza,31.9522,35.2332,6/16/20,514,3,415,96
,Western Sahara,24.2155,-12.8858,6/16/20,9,1,8,0
,Yemen,15.552726999999999,48.516388,6/16/20,885,214,91,580
,Zambia,-13.133897,27.849332,6/16/20,1405,11,1142,252
,Zimbabwe,-19.015438,29.154857,6/16/20,391,4,62,325
,Afghanistan,33.93911,67.709953,6/17/20,26874,504,6158,20212
,Albania,41.1533,20.1683,6/17/20,1722,38,1077,607
,Algeria,28.0339,1.6596,6/17/20,11268,799,7943,2526
,Andorra,42.5063,1.5218,6/17/20,854,52,791,11
,Angola,-11.2027,17.8739,6/17/20,155,7,64,84
,Antigua and Barbuda,17.0608,-61.7964,6/17/20,26,3,22,1
,Argentina,-38.4161,-63.6167,6/17/20,35552,913,10512,24127
,Armenia,40.0691,45.0382,6/17/20,18033,302,6814,10917
Australian Capital Territory,Australia,-35.4735,149.0124,6/17/20,108,3,105,0
New South Wales,Australia,-33.8688,151.2093,6/17/20,3137,48,2770,319
Northern Territory,Australia,-12.4634,130.8456,6/17/20,29,0,29,0
Queensland,Australia,-27.4698,153.0251,6/17/20,1066,6,1052,8
South Australia,Australia,-34.9285,138.6007,6/17/20,440,4,436,0
Tasmania,Australia,-42.8821,147.3272,6/17/20,228,13,215,0
Victoria,Australia,-37.8136,144.9631,6/17/20,1780,19,1678,83
Western Australia,Australia,-31.9505,115.8605,6/17/20,603,9,592,2
,Austria,47.5162,14.5501,6/17/20,17203,687,16099,417
,Azerbaijan,40.1431,47.5769,6/17/20,10991,133,6075,4783
,Bahamas,25.025885,-78.035889,6/17/20,104,11,72,21
,Bahrain,26.0275,50.55,6/17/20,19961,49,14185,5727
,Bangladesh,23.685,90.3563,6/17/20,98489,1305,38189,58995
,Barbados,13.1939,-59.5432,6/17/20,97,7,85,5
,Belarus,53.7098,27.9534,6/17/20,56032,324,32735,22973
,Belgium,50.8333,4.469936,6/17/20,60244,9675,16684,33885
,Belize,17.1899,-88.4976,6/17/20,22,2,16,4
,Benin,9.3077,2.3158,6/17/20,572,9,237,326
,Bhutan,27.5142,90.4336,6/17/20,67,0,24,43
,Bolivia,-16.2902,-63.5887,6/17/20,20685,679,4002,16004
,Bosnia and Herzegovina,43.9159,17.6791,6/17/20,3141,168,2197,776
,Botswana,-22.3285,24.6849,6/17/20,79,1,25,53
,Brazil,-14.235,-51.9253,6/17/20,955377,46510,521046,387821
,Brunei,4.5353,114.7277,6/17/20,141,3,138,0
,Bulgaria,42.7339,25.4858,6/17/20,3542,184,1880,1478
,Burkina Faso,12.2383,-1.5616,6/17/20,899,53,809,37
,Burma,21.9162,95.956,6/17/20,262,6,185,71
,Burundi,-3.3731,29.9189,6/17/20,104,1,75,28
,Cabo Verde,16.5388,-23.0418,6/17/20,792,7,377,408
,Cambodia,11.55,104.9167,6/17/20,128,0,126,2
,Cameroon,3.8480000000000003,11.5021,6/17/20,9864,276,5570,4018
Alberta,Canada,53.9333,-116.5765,6/17/20,7530,151,0,7379
British Columbia,Canada,53.7267,-127.6476,6/17/20,2775,168,0,2607
Diamond Princess,Canada,0.0,0.0,6/17/20,0,1,0,-1
Grand Princess,Canada,0.0,0.0,6/17/20,13,0,0,13
Manitoba,Canada,53.7609,-98.8139,6/17/20,306,7,0,299
New Brunswick,Canada,46.5653,-66.4619,6/17/20,164,2,0,162
Newfoundland and Labrador,Canada,53.1355,-57.6604,6/17/20,261,3,0,258
Northwest Territories,Canada,64.8255,-124.8457,6/17/20,5,0,0,5
Nova Scotia,Canada,44.681999999999995,-63.7443,6/17/20,1061,62,0,999
Ontario,Canada,51.2538,-85.3232,6/17/20,34382,2607,0,31775
Prince Edward Island,Canada,46.5107,-63.4168,6/17/20,27,0,0,27
Quebec,Canada,52.9399,-73.5491,6/17/20,54263,5298,0,48965
Saskatchewan,Canada,52.9399,-106.4509,6/17/20,693,13,0,680
Yukon,Canada,64.2823,-135.0,6/17/20,11,0,0,11
,Central African Republic,6.6111,20.9394,6/17/20,2564,18,402,2144
,Chad,15.4542,18.7322,6/17/20,854,74,721,59
,Chile,-35.6751,-71.543,6/17/20,220628,3615,181931,35082
Anhui,China,31.8257,117.2264,6/17/20,991,6,985,0
Beijing,China,40.1824,116.4142,6/17/20,752,9,584,159
Chongqing,China,30.0572,107.874,6/17/20,582,6,573,3
Fujian,China,26.0789,117.9874,6/17/20,362,1,356,5
Gansu,China,35.7518,104.2861,6/17/20,150,2,137,11
Guangdong,China,23.3417,113.4244,6/17/20,1628,8,1603,17
Guangxi,China,23.8298,108.7881,6/17/20,254,2,252,0
Guizhou,China,26.8154,106.8748,6/17/20,147,2,145,0
Hainan,China,19.1959,109.7453,6/17/20,171,6,163,2
Hebei,China,39.549,116.1306,6/17/20,338,6,0,332
Heilongjiang,China,47.861999999999995,127.7615,6/17/20,947,13,934,0
Henan,China,37.8957,114.9042,6/17/20,1276,22,0,1254
Hong Kong,China,22.3,114.2,6/17/20,1120,4,1071,45
Hubei,China,30.9756,112.2707,6/17/20,68135,4512,63623,0
Hunan,China,27.6104,111.7088,6/17/20,1019,4,1015,0
Inner Mongolia,China,44.0935,113.9448,6/17/20,238,1,234,3
Jiangsu,China,32.9711,119.455,6/17/20,653,0,653,0
Jiangxi,China,27.614,115.7221,6/17/20,932,1,931,0
Jilin,China,43.6661,126.1923,6/17/20,155,2,153,0
Liaoning,China,41.2956,122.6085,6/17/20,152,2,147,3
Macau,China,22.1667,113.55,6/17/20,45,0,45,0
Ningxia,China,37.2692,106.1655,6/17/20,75,0,75,0
Qinghai,China,35.7452,95.9956,6/17/20,18,0,18,0
Shaanxi,China,35.1917,108.8701,6/17/20,314,3,306,5
Shandong,China,36.3427,118.1498,6/17/20,792,7,783,2
Shanghai,China,31.201999999999998,121.4491,6/17/20,697,7,668,22
Shanxi,China,37.5777,112.2922,6/17/20,198,0,198,0
Sichuan,China,30.6171,102.7103,6/17/20,589,3,567,19
Tianjin,China,39.3054,117.323,6/17/20,197,3,191,3
Tibet,China,31.6927,88.0924,6/17/20,1,0,1,0
Xinjiang,China,41.1129,85.2401,6/17/20,76,3,73,0
Yunnan,China,24.974,101.48700000000001,6/17/20,185,2,183,0
Zhejiang,China,29.1832,120.0934,6/17/20,1269,1,1267,1
,Colombia,4.5709,-74.2973,6/17/20,57046,1864,20400,34782
,Comoros,-11.6455,43.3333,6/17/20,197,3,127,67
,Congo (Brazzaville),-0.228,15.8277,6/17/20,883,27,391,465
,Congo (Kinshasa),-4.0383,21.7587,6/17/20,5100,115,640,4345
,Costa Rica,9.7489,-83.7534,6/17/20,1871,12,899,960
,Cote d'Ivoire,7.54,-5.5471,6/17/20,6063,48,2749,3266
,Croatia,45.1,15.2,6/17/20,2258,107,2141,10
,Cuba,21.521757,-77.78116700000002,6/17/20,2280,84,1999,197
,Cyprus,35.1264,33.4299,6/17/20,985,18,816,151
,Czechia,49.8175,15.472999999999999,6/17/20,10162,333,7399,2430
Faroe Islands,Denmark,61.8926,-6.9118,6/17/20,187,0,187,0
Greenland,Denmark,71.7069,-42.6043,6/17/20,13,0,13,0
,Denmark,56.2639,9.5018,6/17/20,12294,598,11185,511
,Diamond Princess,0.0,0.0,6/17/20,712,13,651,48
,Djibouti,11.8251,42.5903,6/17/20,4545,43,3411,1091
,Dominica,15.415,-61.371,6/17/20,18,0,16,2
,Dominican Republic,18.7357,-70.1627,6/17/20,24105,633,14216,9256
,Ecuador,-1.8312,-78.1834,6/17/20,48490,4007,23881,20602
,Egypt,26.820553000000004,30.802497999999996,6/17/20,49219,1850,13141,34228
,El Salvador,13.7942,-88.8965,6/17/20,4066,79,2137,1850
,Equatorial Guinea,1.6508,10.2679,6/17/20,1664,32,515,1117
,Eritrea,15.1794,39.7823,6/17/20,131,0,39,92
,Estonia,58.5953,25.0136,6/17/20,1977,69,1743,165
,Eswatini,-26.5225,31.4659,6/17/20,563,4,262,297
,Ethiopia,9.145,40.4897,6/17/20,3759,63,849,2847
,Fiji,-17.7134,178.065,6/17/20,18,0,18,0
,Finland,61.92411,25.748151,6/17/20,7117,326,6200,591
French Guiana,France,3.9339,-53.1258,6/17/20,1554,5,663,886
French Polynesia,France,-17.6797,149.4068,6/17/20,60,0,60,0
Guadeloupe,France,16.265,-61.551,6/17/20,171,14,157,0
Martinique,France,14.6415,-61.0242,6/17/20,202,14,98,90
Mayotte,France,-12.8275,45.166244,6/17/20,2345,29,2066,250
New Caledonia,France,-20.904304999999997,165.618042,6/17/20,21,0,21,0
Reunion,France,-21.1151,55.5364,6/17/20,497,1,460,36
Saint Barthelemy,France,17.9,-62.8333,6/17/20,6,0,6,0
Saint Pierre and Miquelon,France,46.8852,-56.3159,6/17/20,1,0,1,0
St Martin,France,18.0708,-63.0501,6/17/20,42,3,36,3
,France,46.2276,2.2137,6/17/20,190534,29512,70223,90799
,Gabon,-0.8037,11.6094,6/17/20,4229,30,1505,2694
,Gambia,13.4432,-15.3101,6/17/20,34,1,24,9
,Georgia,42.3154,43.3569,6/17/20,888,14,731,143
,Germany,51.165690999999995,10.451526,6/17/20,188604,8851,173599,6154
,Ghana,7.9465,-1.0232,6/17/20,12590,66,4410,8114
,Greece,39.0742,21.8243,6/17/20,3203,187,1374,1642
,Grenada,12.1165,-61.678999999999995,6/17/20,23,0,22,1
,Guatemala,15.7835,-90.2308,6/17/20,11251,432,2200,8619
,Guinea,9.9456,-9.6966,6/17/20,4668,26,3364,1278
,Guinea-Bissau,11.8037,-15.1804,6/17/20,1492,15,153,1324
,Guyana,4.860416000000002,-58.93018000000001,6/17/20,171,12,102,57
,Haiti,18.9712,-72.2852,6/17/20,4688,82,24,4582
,Holy See,41.9029,12.4534,6/17/20,12,0,12,0
,Honduras,15.2,-86.2419,6/17/20,10299,336,1116,8847
,Hungary,47.1625,19.5033,6/17/20,4078,567,2547,964
,Iceland,64.9631,-19.0208,6/17/20,1812,10,1793,9
,India,20.593684,78.96288,6/17/20,366946,12237,194325,160384
,Indonesia,-0.7893,113.9213,6/17/20,41431,2276,16243,22912
,Iran,32.427908,53.68804599999999,6/17/20,195051,9185,154812,31054
,Iraq,33.223191,43.679291,6/17/20,24254,773,10770,12711
,Ireland,53.1424,-7.6921,6/17/20,25341,1710,22698,933
,Israel,31.046051000000002,34.851612,6/17/20,19783,303,15459,4021
,Italy,41.87194,12.56738,6/17/20,237828,34448,179455,23925
,Jamaica,18.1096,-77.2975,6/17/20,626,10,451,165
,Japan,36.204824,138.252924,6/17/20,17530,935,15753,842
,Jordan,31.24,36.51,6/17/20,987,9,693,285
,Kazakhstan,48.0196,66.9237,6/17/20,15877,97,9920,5860
,Kenya,-0.0236,37.9062,6/17/20,4044,107,1353,2584
,South Korea,35.90775700000001,127.766922,6/17/20,12257,280,10800,1177
,Kosovo,42.602636,20.902977,6/17/20,1756,34,968,754
,Kuwait,29.311659999999996,47.481766,6/17/20,37533,306,28896,8331
,Kyrgyzstan,41.20438,74.766098,6/17/20,2657,31,1933,693
,Laos,19.856270000000002,102.495496,6/17/20,19,0,19,0
,Latvia,56.8796,24.6032,6/17/20,1104,30,875,199
,Lebanon,33.8547,35.8623,6/17/20,1489,32,907,550
,Lesotho,-29.61,28.2336,6/17/20,4,0,2,2
,Liberia,6.4280550000000005,-9.429499,6/17/20,516,33,240,243
,Libya,26.3351,17.228331,6/17/20,500,10,78,412
,Liechtenstein,47.14,9.55,6/17/20,82,1,81,0
,Lithuania,55.1694,23.8813,6/17/20,1778,76,1447,255
,Luxembourg,49.8153,6.1296,6/17/20,4085,110,3935,40
,MS Zaandam,0.0,0.0,6/17/20,9,2,0,7
,Madagascar,-18.766947000000002,46.869107,6/17/20,1378,12,450,916
,Malawi,-13.2543,34.3015,6/17/20,572,6,73,493
,Malaysia,4.210483999999999,101.97576600000001,6/17/20,8515,121,7873,521
,Maldives,3.2028,73.2207,6/17/20,2120,8,1677,435
,Mali,17.570692,-3.996166000000001,6/17/20,1890,107,1168,615
,Malta,35.9375,14.3754,6/17/20,662,9,610,43
,Mauritania,21.0079,-10.9408,6/17/20,2223,95,427,1701
,Mauritius,-20.348404000000002,57.552152,6/17/20,337,10,325,2
,Mexico,23.6345,-102.5528,6/17/20,159793,19080,118504,22209
,Moldova,47.4116,28.3699,6/17/20,12732,433,7077,5222
,Monaco,43.7333,7.4167,6/17/20,99,4,94,1
,Mongolia,46.8625,103.8467,6/17/20,201,0,127,74
,Montenegro,42.708678000000006,19.37439,6/17/20,333,9,315,9
,Morocco,31.7917,-7.0926,6/17/20,8997,213,7993,791
,Mozambique,-18.665695,35.529562,6/17/20,651,4,0,647
,Namibia,-22.9576,18.4904,6/17/20,36,0,19,17
,Nepal,28.1667,84.25,6/17/20,7177,20,1167,5990
Aruba,Netherlands,12.5211,-69.9683,6/17/20,101,3,98,0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,6/17/20,7,0,7,0
Curacao,Netherlands,12.1696,-68.99,6/17/20,23,1,19,3
Sint Maarten,Netherlands,18.0425,-63.0548,6/17/20,77,15,62,0
,Netherlands,52.1326,5.2913,6/17/20,49204,6074,0,43130
,New Zealand,-40.9006,174.886,6/17/20,1507,22,1482,3
,Nicaragua,12.865416,-85.207229,6/17/20,1823,64,1238,521
,Niger,17.607789,8.081666,6/17/20,1020,67,893,60
,Nigeria,9.082,8.6753,6/17/20,17735,469,5967,11299
,North Macedonia,41.6086,21.7453,6/17/20,4482,210,1803,2469
,Norway,60.472,8.4689,6/17/20,8692,243,8138,311
,Oman,21.512583,55.92325500000001,6/17/20,26079,116,11797,14166
,Pakistan,30.3753,69.3451,6/17/20,160118,3093,59215,97810
,Panama,8.538,-80.7821,6/17/20,22597,470,13774,8353
,Papua New Guinea,-6.314993,143.95555,6/17/20,8,0,8,0
,Paraguay,-23.4425,-58.4438,6/17/20,1308,13,711,584
,Peru,-9.19,-75.0152,6/17/20,240908,7257,128622,105029
,Philippines,12.879721,121.77401699999999,6/17/20,27238,1108,6820,19310
,Poland,51.9194,19.1451,6/17/20,30701,1286,14921,14494
,Portugal,39.3999,-8.2245,6/17/20,37672,1523,23580,12569
,Qatar,25.3548,51.1839,6/17/20,83174,82,62172,20920
,Romania,45.9432,24.9668,6/17/20,22760,1451,16117,5192
,Russia,61.52401,105.31875600000001,6/17/20,552549,7468,303800,241281
,Rwanda,-1.9403,29.8739,6/17/20,639,2,347,290
,Saint Kitts and Nevis,17.357822,-62.782998,6/17/20,15,0,15,0
,Saint Lucia,13.9094,-60.9789,6/17/20,19,0,18,1
,Saint Vincent and the Grenadines,12.9843,-61.2872,6/17/20,29,0,25,4
,San Marino,43.9424,12.4578,6/17/20,696,42,591,63
,Sao Tome and Principe,0.1864,6.6131,6/17/20,683,12,188,483
,Saudi Arabia,23.885942,45.079162,6/17/20,141234,1091,91662,48481
,Senegal,14.4974,-14.4524,6/17/20,5369,73,3606,1690
,Serbia,44.0165,21.0059,6/17/20,12522,257,11697,568
,Seychelles,-4.6796,55.492,6/17/20,11,0,11,0
,Sierra Leone,8.460555000000001,-11.779889,6/17/20,1249,51,707,491
,Singapore,1.2833,103.8333,6/17/20,41216,26,31938,9252
,Slovakia,48.669,19.699,6/17/20,1561,28,1437,96
,Slovenia,46.1512,14.9955,6/17/20,1503,109,1359,35
,Somalia,5.152149,46.199616,6/17/20,2696,88,685,1923
,South Africa,-30.5595,22.9375,6/17/20,80412,1674,44331,34407
,South Sudan,6.8770000000000024,31.307,6/17/20,1813,31,89,1693
